2007,Eragon,Rachel Weisz
2007,Apocalypto,Rudy Youngblood
2007,Apocalypto,Raoul Trujillo
2007,Apocalypto,Mayra Sérbulo
2007,Apocalypto,Dalia Hernández
2007,Apocalypto,Gerardo Taracena
2007,Apocalypto,Israel Contreras
2007,Underdog,Jim Belushi
2007,Underdog,Peter Dinklage
2007,Underdog,John Slattery
2007,Underdog,Patrick Warburton
2007,Underdog,Brad Garrett
2007,Underdog,Amy Adams
2007,Underdog,Jason Lee
2007,Dreamgirls,Jamie Foxx
2007,Dreamgirls,Beyoncé Knowles
2007,Dreamgirls,Eddie Murphy
2007,Dreamgirls,Danny Glover
2007,Dreamgirls,Anika Noni Rose
2007,Dreamgirls,Keith Robinson
2007,Dreamgirls,Jennifer Hudson
2007,Genghis Khan: To the Ends of the Earth and Sea,Takashi Sorimachi
2007,Genghis Khan: To the Ends of the Earth and Sea,Rei Kikukawa
2007,Genghis Khan: To the Ends of the Earth and Sea,Mayumi Wakamura
2007,Detective Conan: Jolly Roger in the Deep Azure,Minami Takayama
2007,Detective Conan: Jolly Roger in the Deep Azure,Kappei Yamaguchi
2007,Detective Conan: Jolly Roger in the Deep Azure,Akira Kamiya
2007,Detective Conan: Jolly Roger in the Deep Azure,Wakana Yamazaki
2007,Detective Conan: Jolly Roger in the Deep Azure,Megumi Hayashibara
2007,Detective Conan: Jolly Roger in the Deep Azure,Naoko Matsui
2007,Detective Conan: Jolly Roger in the Deep Azure,Yukiko Iwai
2007,Detective Conan: Jolly Roger in the Deep Azure,Ikue Ohtani
2007,Detective Conan: Jolly Roger in the Deep Azure,Wataru Takagi
2007,Detective Conan: Jolly Roger in the Deep Azure,Kenichi Ogata
2007,Detective Conan: Jolly Roger in the Deep Azure,Atsuko Yuya
2007,Detective Conan: Jolly Roger in the Deep Azure,Kazuhiko Inoue
2007,Detective Conan: Jolly Roger in the Deep Azure,Chafurin
2007,Pokémon: The Rise of Darkrai,below
2007,Evangelion: 1.0 You Are (Not) Alone,Megumi Ogata
2007,Evangelion: 1.0 You Are (Not) Alone,Megumi Hayashibara
2007,Evangelion: 1.0 You Are (Not) Alone,Kotono Mitsuishi
2007,Evangelion: 1.0 You Are (Not) Alone,Yuriko Yamaguchi
2007,Evangelion: 1.0 You Are (Not) Alone,Fumihiko Tachiki
2007,Evangelion: 1.0 You Are (Not) Alone,Motomu Kiyokawa
2007,Hero,Takuya Kimura
2007,Hero,Takako Matsu
2007,Crows: Episode 0,Shun Oguri
2007,Crows: Episode 0,Takayuki Yamada
2007,Crows: Episode 0,Shunsuke Daito
2007,Crows: Episode 0,Meisa Kuroki
2007,Perfume: The Story of a Murderer,Ben Whishaw
2007,Perfume: The Story of a Murderer,Alan Rickman
2007,Perfume: The Story of a Murderer,Rachel Hurd-Wood
2007,Perfume: The Story of a Murderer,Dustin Hoffman
2007,Kilómetro 31,Iliana Fox
2007,Kilómetro 31,Adrià Collado
2007,Niñas Mal,Martha Higareda
2007,Niñas Mal,Blanca Guerra
2007,Meet the Robinsons,Wesley Singerman
2007,Meet the Robinsons,Angela Bassett
2007,Meet the Robinsons,Tom Selleck
2007,Meet the Robinsons,Harland Williams
2007,Meet the Robinsons,Laurie Metcalf
2007,Meet the Robinsons,Nicole Sullivan
2007,Meet the Robinsons,Adam West
2007,Meet the Robinsons,Ethan Sandler
2007,Meet the Robinsons,Tom Kenny
2007,Perfect Stranger,Halle Berry
2007,Perfect Stranger,Bruce Willis
2007,Perfect Stranger,Giovanni Ribisi
2007,Perfect Stranger,Gary Dourdan
2007,Surf's Up,Shia LaBeouf
2007,Surf's Up,Jeff Bridges
2007,Surf's Up,Zooey Deschanel
2007,Surf's Up,Jon Heder
2007,Surf's Up,James Woods
2007,The Game Plan,"Dwayne ""The Rock"" Johnson"
2007,The Game Plan,Madison Pettis
2007,The Game Plan,Kyra Sedgwick
2007,The Game Plan,Morris Chestnut
2007,The Game Plan,Roselyn Sanchez
2007,La Leyenda de la Nahuala,Jesús Ochoa
2007,La Leyenda de la Nahuala,Martha Higareda
2007,La Leyenda de la Nahuala,Manuel 'Loco' Valdés
2007,La Leyenda de la Nahuala,Pierre Angelo
2007,Bridge to Terabithia,Josh Hutcherson
2007,Bridge to Terabithia,AnnaSophia Robb
2007,Bridge to Terabithia,Robert Patrick
2007,Bridge to Terabithia,Zooey Deschanel
2007,Alvin and the Chipmunks,Jason Lee
2007,Alvin and the Chipmunks,David Cross
2007,Alvin and the Chipmunks,Cameron Richardson
2007,Alvin and the Chipmunks,Justin Long
2007,Alvin and the Chipmunks,Matthew Gray Gubler
2007,Alvin and the Chipmunks,Jesse McCartney
2007,Babel ,Brad Pitt
2007,Babel ,Cate Blanchett
2007,Babel ,Gael García Bernal
2007,Babel ,Kōji Yakusho
2007,Babel ,Adriana Barraza
2007,Babel ,Rinko Kikuchi
2007,Premonition,Sandra Bullock
2007,Premonition,Julian McMahon
2007,Premonition,Nia Long
2007,Premonition,Kate Nelligan
2007,Premonition,Amber Valletta
2007,Premonition,Peter Stormare
2007,Eastern Promises,Viggo Mortensen
2007,Eastern Promises,Naomi Watts
2007,Eastern Promises,Vincent Cassel
2007,Eastern Promises,Armin Mueller-Stahl
2007,El orfanato,Belén Rueda
2007,El orfanato,Fernando Cayo
2007,El orfanato,Mabel Rivera
2007,El orfanato,Montserrat Carulla
2007,El orfanato,Andrés Gertrúdix
2007,El orfanato,Edgar Vivar
2007,El orfanato,Geraldine Chaplin
2007,Night at the Museum [a],Ben Stiller
2007,Night at the Museum [a],Carla Gugino
2007,Night at the Museum [a],Dick Van Dyke
2007,Night at the Museum [a],Mickey Rooney
2007,Night at the Museum [a],Bill Cobbs
2007,Night at the Museum [a],Robin Williams
2007,Hot Fuzz,Nick Frost
2007,Hot Fuzz,Jim Broadbent
2007,Hot Fuzz,Timothy Dalton
2007,Run Fatboy Run,Thandie Newton
2007,Run Fatboy Run,Hank Azaria
2007,Run Fatboy Run,Dylan Moran
2007,Run Fatboy Run,Harish Patel
2007,Good Luck Chuck,Dane Cook
2007,Good Luck Chuck,Jessica Alba
2007,Good Luck Chuck,Dan Fogler
2007,Fred Claus,Vince Vaughn
2007,Fred Claus,Paul Giamatti
2007,Fred Claus,Miranda Richardson
2007,Fred Claus,John Michael Higgins
2007,Fred Claus,Elizabeth Banks
2007,Fred Claus,Rachel Weisz
2007,Fred Claus,Kathy Bates
2007,Fred Claus,Kevin Spacey
2008,Cloverfield,Lizzy Caplan
2008,Cloverfield,Jessica Lucas
2008,Cloverfield,T.J. Miller
2008,Cloverfield,Michael Stahl-David
2008,Cloverfield,Mike Vogel
2008,Cloverfield,Odette Yustman
2008,27 Dresses,Katherine Heigl
2008,27 Dresses,James Marsden
2008,27 Dresses,Malin Åkerman
2008,27 Dresses,Judy Greer
2008,27 Dresses,Edward Burns
2008,Juno,Elliot Page
2008,Juno,[a]
2008,Juno,Michael Cera
2008,Juno,Jennifer Garner
2008,Juno,Jason Bateman
2008,Juno,Allison Janney
2008,Juno,J. K. Simmons
2008,Fool's Gold,Matthew McConaughey
2008,Fool's Gold,Kate Hudson
2008,Fool's Gold,Donald Sutherland
2008,Fool's Gold,Ewen Bremner
2008,Fool's Gold,Alexis Dziena
2008,Fool's Gold,Kevin Hart
2008,Fool's Gold,Ray Winstone
2008,Jumper,Hayden Christensen
2008,Jumper,Jamie Bell
2008,Jumper,Rachel Bilson
2008,Jumper,Michael Rooker
2008,Jumper,AnnaSophia Robb
2008,Jumper,Max Thieriot
2008,Jumper,Diane Lane
2008,Jumper,Samuel L. Jackson
2008,Meet the Spartans,Sean Maguire
2008,Meet the Spartans,Carmen Electra
2008,Meet the Spartans,Ken Davitian
2008,Meet the Spartans,Kevin Sorbo
2008,"10,000 BC",Steven Strait
2008,"10,000 BC",Camilla Belle
2008,"10,000 BC",Cliff Curtis
2008,Vantage Point,Dennis Quaid
2008,Vantage Point,Matthew Fox
2008,Vantage Point,Forest Whitaker
2008,Vantage Point,Sigourney Weaver
2008,Vantage Point,William Hurt
2008,Vantage Point,Édgar Ramírez
2008,Vantage Point,Ayelet Zurer
2008,Step Up 2: The Streets,Briana Evigan
2008,Step Up 2: The Streets,Robert Hoffman
2008,Step Up 2: The Streets,Will Kemp
2008,Step Up 2: The Streets,Cassie Ventura
2008,Dr. Seuss' Horton Hears a Who!,Jim Carrey
2008,Dr. Seuss' Horton Hears a Who!,Steve Carell
2008,Dr. Seuss' Horton Hears a Who!,Carol Burnett
2008,Dr. Seuss' Horton Hears a Who!,Will Arnett
2008,Dr. Seuss' Horton Hears a Who!,Seth Rogen
2008,Dr. Seuss' Horton Hears a Who!,Dan Fogler
2008,Dr. Seuss' Horton Hears a Who!,Isla Fisher
2008,Dr. Seuss' Horton Hears a Who!,Jonah Hill
2008,Dr. Seuss' Horton Hears a Who!,Amy Poehler
2008,The Spiderwick Chronicles,Freddie Highmore
2008,The Spiderwick Chronicles,Mary-Louise Parker
2008,The Spiderwick Chronicles,Nick Nolte
2008,The Spiderwick Chronicles,Sarah Bolger
2008,The Spiderwick Chronicles,Joan Plowright
2008,The Spiderwick Chronicles,David Strathairn
2008,The Spiderwick Chronicles,Seth Rogen
2008,The Spiderwick Chronicles,Martin Short
2008,Forgetting Sarah Marshall,Kristen Bell
2008,Forgetting Sarah Marshall,Mila Kunis
2008,Forgetting Sarah Marshall,Russell Brand
2008,Iron Man,Robert Downey Jr.
2008,Iron Man,Terrence Howard
2008,Iron Man,Jeff Bridges
2008,Iron Man,Gwyneth Paltrow
2008,Iron Man,Leslie Bibb
2008,Iron Man,Shaun Toub
2008,Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford
2008,Indiana Jones and the Kingdom of the Crystal Skull,Cate Blanchett
2008,Indiana Jones and the Kingdom of the Crystal Skull,Karen Allen
2008,Indiana Jones and the Kingdom of the Crystal Skull,Ray Winstone
2008,Indiana Jones and the Kingdom of the Crystal Skull,John Hurt
2008,Indiana Jones and the Kingdom of the Crystal Skull,Jim Broadbent
2008,Indiana Jones and the Kingdom of the Crystal Skull,Shia LaBeouf
2008,Sex and the City,Kim Cattrall
2008,Sex and the City,Kristin Davis
2008,Sex and the City,Cynthia Nixon
2008,Sex and the City,Jennifer Hudson
2008,Sex and the City,Candice Bergen
2008,Sex and the City,Chris Noth
2008,You Don't Mess with the Zohan,John Turturro
2008,You Don't Mess with the Zohan,Emmanuelle Chriqui
2008,You Don't Mess with the Zohan,Nick Swardson
2008,You Don't Mess with the Zohan,Lainie Kazan
2008,You Don't Mess with the Zohan,Rob Schneider
2008,Kung Fu Panda,Jack Black
2008,Kung Fu Panda,Dustin Hoffman
2008,Kung Fu Panda,Angelina Jolie
2008,Kung Fu Panda,Ian McShane
2008,Kung Fu Panda,Seth Rogen
2008,Kung Fu Panda,Lucy Liu
2008,Kung Fu Panda,David Cross
2008,Kung Fu Panda,Randall Duk Kim
2008,Kung Fu Panda,James Hong
2008,Kung Fu Panda,Dan Fogler
2008,Kung Fu Panda,Michael Clarke Duncan
2008,Kung Fu Panda,Jackie Chan
2008,Hancock,Charlize Theron
2008,Hancock,Jason Bateman
2008,Hancock,Eddie Marsan
2008,Mamma Mia! The Movie,Meryl Streep
2008,Mamma Mia! The Movie,Pierce Brosnan
2008,Mamma Mia! The Movie,Colin Firth
2008,Mamma Mia! The Movie,Stellan Skarsgård
2008,Mamma Mia! The Movie,Julie Walters
2008,Mamma Mia! The Movie,Dominic Cooper
2008,Mamma Mia! The Movie,Amanda Seyfried
2008,Mamma Mia! The Movie,Christine Baranski
2008,The Dark Knight,Christian Bale
2008,The Dark Knight,Michael Caine
2008,The Dark Knight,Heath Ledger
2008,The Dark Knight,Gary Oldman
2008,The Dark Knight,Aaron Eckhart
2008,The Dark Knight,Maggie Gyllenhaal
2008,The Dark Knight,Morgan Freeman
2008,Tropic Thunder,Jack Black
2008,Tropic Thunder,Robert Downey Jr.
2008,Tropic Thunder,Steve Coogan
2008,Tropic Thunder,Jay Baruchel
2008,Tropic Thunder,Danny McBride
2008,Tropic Thunder,Brandon T. Jackson
2008,Tropic Thunder,Bill Hader
2008,Tropic Thunder,Nick Nolte
2008,The Mummy: Tomb of the Dragon Emperor,Brendan Fraser
2008,The Mummy: Tomb of the Dragon Emperor,Jet Li
2008,The Mummy: Tomb of the Dragon Emperor,Maria Bello
2008,The Mummy: Tomb of the Dragon Emperor,John Hannah
2008,The Mummy: Tomb of the Dragon Emperor,Michelle Yeoh
2008,The Mummy: Tomb of the Dragon Emperor,Russell Wong
2008,The Mummy: Tomb of the Dragon Emperor,Liam Cunningham
2008,The Mummy: Tomb of the Dragon Emperor,Luke Ford
2008,The Mummy: Tomb of the Dragon Emperor,Isabella Leong
2008,WALL-E,Ben Burtt
2008,WALL-E,Elissa Knight
2008,WALL-E,Jeff Garlin
2008,WALL-E,Fred Willard
2008,WALL-E,John Ratzenberger
2008,WALL-E,Kathy Najimy
2008,WALL-E,Sigourney Weaver
2008,Body of Lies,Leonardo DiCaprio
2008,Body of Lies,Russell Crowe
2008,Body of Lies,Mark Strong
2008,Body of Lies,Golshifteh Farahani
2008,Body of Lies,Oscar Isaac
2008,Body of Lies,Simon McBurney
2008,Burn After Reading,George Clooney
2008,Burn After Reading,Frances McDormand
2008,Burn After Reading,John Malkovich
2008,Burn After Reading,Tilda Swinton
2008,Burn After Reading,Richard Jenkins
2008,Burn After Reading,Brad Pitt
2008,Nights in Rodanthe,Richard Gere
2008,Nights in Rodanthe,Diane Lane
2008,Nights in Rodanthe,Scott Glenn
2008,Nights in Rodanthe,Christopher Meloni
2008,Nights in Rodanthe,Viola Davis
2008,Quantum of Solace,Daniel Craig
2008,Quantum of Solace,Olga Kurylenko
2008,Quantum of Solace,Mathieu Amalric
2008,Quantum of Solace,Giancarlo Giannini
2008,Quantum of Solace,Jeffrey Wright
2008,Quantum of Solace,Judi Dench
2008,Australia,Nicole Kidman
2008,Australia,Hugh Jackman
2008,Australia,David Wenham
2008,Australia,Bryan Brown
2008,Australia,Jack Thompson
2008,Australia,David Gulpilil
2008,Twilight,Kristen Stewart
2008,Twilight,Robert Pattinson
2008,Twilight,Billy Burke
2008,Twilight,Peter Facinelli
2008,Madagascar: Escape 2 Africa,Ben Stiller
2008,Madagascar: Escape 2 Africa,Chris Rock
2008,Madagascar: Escape 2 Africa,David Schwimmer
2008,Madagascar: Escape 2 Africa,Jada Pinkett Smith
2008,Madagascar: Escape 2 Africa,Sacha Baron Cohen
2008,Madagascar: Escape 2 Africa,Cedric the Entertainer
2008,Madagascar: Escape 2 Africa,Andy Richter
2008,Madagascar: Escape 2 Africa,Bernie Mac
2008,Madagascar: Escape 2 Africa,Alec Baldwin
2008,Madagascar: Escape 2 Africa,Sherri Shepherd
2008,Madagascar: Escape 2 Africa,will.i.am
2008,The Curious Case of Benjamin Button,Brad Pitt
2008,The Curious Case of Benjamin Button,Cate Blanchett
2008,The Curious Case of Benjamin Button,Mahershala Ali
2008,The Curious Case of Benjamin Button,Taraji P. Henson
2008,The Curious Case of Benjamin Button,Julia Ormond
2008,The Curious Case of Benjamin Button,Jason Flemyng
2008,The Curious Case of Benjamin Button,Elias Koteas
2008,The Curious Case of Benjamin Button,Tilda Swinton
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Gérard Depardieu
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Clovis Cornillac
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Benoît Poelvoorde
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Alain Delon
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Vanessa Hessler
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Franck Dubosc
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),José Garcia
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Stéphane Rousseau
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Jean-Pierre Cassel
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Élie Semoun
2008,Astérix at the Olympic Games (Astérix aux jeux olympiques),Alexandre Astier
2008,Welcome to the Sticks (Bienvenue chez les Ch'tis),Kad Merad
2008,Welcome to the Sticks (Bienvenue chez les Ch'tis),Zoé Félix
2008,21,Jim Sturgess
2008,21,Kate Bosworth
2008,21,Laurence Fishburne
2008,What Happens in Vegas,Cameron Diaz
2008,What Happens in Vegas,Ashton Kutcher
2008,What Happens in Vegas,Lake Bell
2008,What Happens in Vegas,Rob Corddry
2008,The Incredible Hulk,Edward Norton
2008,The Incredible Hulk,Liv Tyler
2008,The Incredible Hulk,Tim Roth
2008,The Incredible Hulk,William Hurt
2008,The Incredible Hulk,Tim Blake Nelson
2008,The Incredible Hulk,Ty Burrell
2008,The Chronicles of Narnia: Prince Caspian,Georgie Henley
2008,The Chronicles of Narnia: Prince Caspian,Skandar Keynes
2008,The Chronicles of Narnia: Prince Caspian,William Moseley
2008,The Chronicles of Narnia: Prince Caspian,Anna Popplewell
2008,Babylon A.D.,Vin Diesel
2008,Babylon A.D.,Michelle Yeoh
2008,Babylon A.D.,Mélanie Thierry
2008,Babylon A.D.,Lambert Wilson
2008,Babylon A.D.,Mark Strong
2008,Get Smart,Steve Carell
2008,Get Smart,Anne Hathaway
2008,Get Smart,Dwayne Johnson
2008,Get Smart,Alan Arkin
2008,Get Smart,Terence Stamp
2008,Get Smart,James Caan
2008,Mamma Mia!,Meryl Streep
2008,Mamma Mia!,Pierce Brosnan
2008,Mamma Mia!,Colin Firth
2008,Mamma Mia!,Stellan Skarsgård
2008,Mamma Mia!,Julie Walters
2008,Mamma Mia!,Dominic Cooper
2008,Mamma Mia!,Amanda Seyfried
2008,Mamma Mia!,Christine Baranski
2008,Loft,Koen De Bouw
2008,Loft,Filip Peeters
2008,Loft,Matthias Schoenaerts
2008,Loft,Koen De Graeve
2008,Loft,Veerle Baetens
2008,Loft,Marie Vinck
2008,Loft,Wine Dierickx
2008,Loft,Gene Bervoets
2008,Loft,Jan Decleir
2008,The Bucket List,Jack Nicholson
2008,The Bucket List,Morgan Freeman
2008,The Bucket List,Sean Hayes
2008,The Bucket List,Rob Morrow
2008,Rambo,Julie Benz
2008,Rambo,Paul Schulze
2008,Rambo,Matthew Marsden
2008,Rambo,Graham McTavish
2008,Rambo,Tim Kang
2008,Rambo,Jake La Botz
2008,Rambo,Ken Howard
2008,Semi-Pro,Will Ferrell
2008,Semi-Pro,Woody Harrelson
2008,Semi-Pro,André Benjamin
2008,Semi-Pro,Maura Tierney
2008,Semi-Pro,Will Arnett
2008,Semi-Pro,David Koechner
2008,"10,000 B.C",Steven Strait
2008,"10,000 B.C",Camilla Belle
2008,"10,000 B.C",Cliff Curtis
2008,Horton Hears a Who!,Jim Carrey
2008,Horton Hears a Who!,Steve Carell
2008,Horton Hears a Who!,Carol Burnett
2008,Horton Hears a Who!,Will Arnett
2008,Horton Hears a Who!,Seth Rogen
2008,Horton Hears a Who!,Dan Fogler
2008,Horton Hears a Who!,Isla Fisher
2008,Horton Hears a Who!,Jonah Hill
2008,Horton Hears a Who!,Amy Poehler
2008,Prom Night,Brittany Snow
2008,Prom Night,Scott Porter
2008,Prom Night,Jessica Stroup
2008,Prom Night,Dana Davis
2008,Prom Night,Collins Pennie
2008,Prom Night,Kelly Blatz
2008,Prom Night,James Ransone
2008,Prom Night,Brianne Davis
2008,Prom Night,Johnathon Schaech
2008,Prom Night,Idris Elba
2008,The Forbidden Kingdom,Jackie Chan
2008,The Forbidden Kingdom,Jet Li
2008,The Forbidden Kingdom,Collin Chou
2008,The Forbidden Kingdom,Liu Yifei
2008,The Forbidden Kingdom,Li Bingbing
2008,The Forbidden Kingdom,Michael Angarano
2008,Harold & Kumar Escape from Guantanamo Bay,John Cho
2008,Harold & Kumar Escape from Guantanamo Bay,Kal Penn
2008,Harold & Kumar Escape from Guantanamo Bay,Neil Patrick Harris
2008,Wanted,James McAvoy
2008,Wanted,Morgan Freeman
2008,Wanted,Angelina Jolie
2008,Wanted,Terence Stamp
2008,Wanted,Thomas Kretschmann
2008,Wanted,Common
2008,Wanted,Chris Pratt
2008,Hellboy II: The Golden Army,Ron Perlman
2008,Hellboy II: The Golden Army,Selma Blair
2008,Hellboy II: The Golden Army,Doug Jones
2008,Hellboy II: The Golden Army,Jeffrey Tambor
2008,Hellboy II: The Golden Army,John Hurt
2008,Bangkok Dangerous,Charlie Yeung
2008,Bangkok Dangerous,Shahkrit Yamnarm
2008,Eagle Eye,Shia LaBeouf
2008,Eagle Eye,Michelle Monaghan
2008,Eagle Eye,Rosario Dawson
2008,Eagle Eye,Michael Chiklis
2008,Eagle Eye,Anthony Mackie
2008,Eagle Eye,Billy Bob Thornton
2008,Max Payne,Mark Wahlberg
2008,Max Payne,Mila Kunis
2008,Max Payne,Beau Bridges
2008,Max Payne,"Chris ""Ludacris"" Bridges"
2008,Max Payne,Olga Kurylenko
2008,Saw V,Tobin Bell
2008,Saw V,Costas Mandylor
2008,Saw V,Scott Patterson
2008,Saw V,Betsy Russell
2008,Saw V,Mark Rolston
2008,Saw V,Julie Benz
2008,Saw V,Carlo Rota
2008,Saw V,Meagan Good
2008,Zack & Miri Make a Porno,Seth Rogen
2008,Zack & Miri Make a Porno,Elizabeth Banks
2008,Zack & Miri Make a Porno,Craig Robinson
2008,Zack & Miri Make a Porno,Jason Mewes
2008,Zack & Miri Make a Porno,Traci Lords
2008,Zack & Miri Make a Porno,Jeff Anderson
2008,Zack & Miri Make a Porno,Katie Morgan
2008,The Day the Earth Stood Still,Keanu Reeves
2008,The Day the Earth Stood Still,Jennifer Connelly
2008,The Day the Earth Stood Still,Jaden Smith
2008,The Day the Earth Stood Still,John Cleese
2008,The Day the Earth Stood Still,Jon Hamm
2008,The Day the Earth Stood Still,Kathy Bates
2008,The Day the Earth Stood Still,Robert Knepper
2008,Yes Man,Jim Carrey
2008,Yes Man,Zooey Deschanel
2008,Yes Man,Bradley Cooper
2008,Yes Man,John Michael Higgins
2008,Yes Man,Terence Stamp
2008,The Water Horse: Legend of the Deep,Emily Watson
2008,The Water Horse: Legend of the Deep,Alex Etel
2008,The Water Horse: Legend of the Deep,Ben Chaplin
2008,The Water Horse: Legend of the Deep,David Morrissey
2008,The Water Horse: Legend of the Deep,Brian Cox
2008,31 minutos,Fernando Solis
2008,The Happening,Mark Wahlberg
2008,The Happening,Zooey Deschanel
2008,The Happening,John Leguizamo
2008,The Happening,Betty Buckley
2008,Wall-E,Ben Burtt
2008,Wall-E,Elissa Knight
2008,Wall-E,Jeff Garlin
2008,Wall-E,Fred Willard
2008,Wall-E,John Ratzenberger
2008,Wall-E,Kathy Najimy
2008,Wall-E,Sigourney Weaver
2008,Journey to the Center of the Earth,Brendan Fraser
2008,Journey to the Center of the Earth,Josh Hutcherson
2008,Journey to the Center of the Earth,Anita Briem
2008,Journey to the Center of the Earth,Seth Meyers
2008,Mirrors,Paula Patton
2008,Mirrors,Amy Smart
2008,Mirrors,Jason Flemyng
2008,Mirrors,Cameron Boyce
2008,Mirrors,Mary Beth Peil
2008,High School Musical 3: Senior Year,Zac Efron
2008,High School Musical 3: Senior Year,Vanessa Hudgens
2008,High School Musical 3: Senior Year,Ashley Tisdale
2008,High School Musical 3: Senior Year,Lucas Grabeel
2008,High School Musical 3: Senior Year,Corbin Bleu
2008,High School Musical 3: Senior Year,Monique Coleman
2008,Bolt,John Travolta
2008,Bolt,Miley Cyrus
2008,Bolt,Susie Essman
2008,Bolt,Mark Walton
2008,Bolt,Malcolm McDowell
2008,Bolt,James Lipton
2008,Bolt,Greg Germann
2008,Flowers in the Shadows,Junichi Okada
2008,Flowers in the Shadows,Aoi Miyazaki
2008,Flowers in the Shadows,Atsushi Itō
2008,Flowers in the Shadows,Aya Hirayama
2008,Flowers in the Shadows,Tamaki Ogawa
2008,Flowers in the Shadows,Takashi Tsukamoto
2008,Flowers in the Shadows,Toshiyuki Nishida
2008,Flowers in the Shadows,Tomokazu Miura
2008,L: Change the World,Kenichi Matsuyama
2008,L: Change the World,Mayuko Fukudo
2008,L: Change the World,Shingo Tsurumi
2008,L: Change the World,Youki Kudou
2008,L: Change the World,Sei Hiraizumi
2008,L: Change the World,Bokuzou Masana
2008,Doraemon: Nobita and the Green Giant Legend,Wasabi Mizuta
2008,Doraemon: Nobita and the Green Giant Legend,Megumi Ōhara
2008,Doraemon: Nobita and the Green Giant Legend,Yumi Kakazu
2008,Doraemon: Nobita and the Green Giant Legend,Subaru Kimura
2008,Doraemon: Nobita and the Green Giant Legend,Tomokazu Seki
2008,Doraemon: Nobita and the Green Giant Legend,Chiaki
2008,Doraemon: Nobita and the Green Giant Legend,Maki Horikita
2008,Doraemon: Nobita and the Green Giant Legend,Chikao Ōtsuka
2008,Kamen Rider Den-O & Kiva: Climax Deka,Takeru Satoh
2008,Kamen Rider Den-O & Kiva: Climax Deka,Yuichi Nakamura
2008,Kamen Rider Den-O & Kiva: Climax Deka,Kōji Seto
2008,Kamen Rider Den-O & Kiva: Climax Deka,Tamaki Matsumoto
2008,Kamen Rider Den-O & Kiva: Climax Deka,Rina Akiyama
2008,Kamen Rider Den-O & Kiva: Climax Deka,Kenjirō Ishimaru
2008,Kamen Rider Den-O & Kiva: Climax Deka,Ryota Murai
2008,Kamen Rider Den-O & Kiva: Climax Deka,Kouhei Takeda
2008,Detective Conan: Full Score of Fear,Minami Takayama
2008,Detective Conan: Full Score of Fear,Kappei Yamaguchi
2008,Detective Conan: Full Score of Fear,Akira Kamiya
2008,Detective Conan: Full Score of Fear,Wakana Yamazaki
2008,Detective Conan: Full Score of Fear,Megumi Hayashibara
2008,Detective Conan: Full Score of Fear,Hōko Kuwashima
2008,Detective Conan: Full Score of Fear,Naoko Matsui
2008,Detective Conan: Full Score of Fear,Yukiko Iwai
2008,Detective Conan: Full Score of Fear,Ikue Ohtani
2008,Detective Conan: Full Score of Fear,Wataru Takagi
2008,Detective Conan: Full Score of Fear,Kenichi Ogata
2008,Detective Conan: Full Score of Fear,Atsuko Yuya
2008,Detective Conan: Full Score of Fear,Kazuhiko Inoue
2008,Detective Conan: Full Score of Fear,Chafurin
2008,Boys Over Flowers: Final,Jun Matsumoto
2008,Boys Over Flowers: Final,Shun Oguri
2008,Boys Over Flowers: Final,Shota Matsuda
2008,Boys Over Flowers: Final,Tsuyoshi Abe
2008,Ponyo on the Cliff by the Sea,Tomoko Yamaguchi
2008,Ponyo on the Cliff by the Sea,Kazushige Nagashima
2008,Ponyo on the Cliff by the Sea,Yūki Amami
2008,Ponyo on the Cliff by the Sea,George Tokoro
2008,Ponyo on the Cliff by the Sea,Rumi Hiiragi
2008,Ponyo on the Cliff by the Sea,Akiko Yano
2008,Ponyo on the Cliff by the Sea,Kazuko Yoshiyuki
2008,Ponyo on the Cliff by the Sea,Tomoko Naraoka
2008,Suspect X,Masaharu Fukuyama
2008,Suspect X,Kou Shibasaki
2008,Suspect X,Yasuko Matsuyuki
2008,Suspect X,Shinichi Tsutsumi
2008,Red Cliff: Part I,Tony Leung
2008,Red Cliff: Part I,Takeshi Kaneshiro
2008,Red Cliff: Part I,Zhang Fengyi
2008,Red Cliff: Part I,Chang Chen
2008,Red Cliff: Part I,Zhao Wei
2008,Red Cliff: Part I,Hu Jun
2008,Red Cliff: Part I,Shidō Nakamura
2008,Red Cliff: Part I,Lin Chi-ling
2008,Aliens vs. Predator: Requiem,Steven Pasquale
2008,Aliens vs. Predator: Requiem,Reiko Aylesworth
2008,Aliens vs. Predator: Requiem,John Ortiz
2008,Aliens vs. Predator: Requiem,Johnny Lewis
2008,Aliens vs. Predator: Requiem,Ariel Gade
2008,The Orphanage,Belén Rueda
2008,The Orphanage,Fernando Cayo
2008,The Orphanage,Mabel Rivera
